CustomerID,Company,Job Title,Employment Status,Job Start Date,Annual Income,Industry
5958,Singapore Technologies Engineering Ltd,Senior Operations Manager,Employee,15/9/2022,116040,Manufacturing
5959,Transcab Services,IT Specialist,Employee,21/11/2007,70092,Transport
5960,Uber,Private Driver,Employee,20/6/2016,66324,Transport
5961,Vivid Snaps LLP,Data Analyst,Employee,21/11/2007,89400,Service
5962,Electronics & Engineering Pte Ltd,Board of Chairman,Employee,13/10/2022,393600,Diversified
5963,JPMorgan Chase Bank,IT Project Manager,Employee,1/12/2007,64476,Banking and Finance
5964,Bank of East Asia Limited,Deputy General Manager,Employee,13/12/2007,217200,Banking and Finance
5965,Jetstar Asia Airways,Chief Executive Officer,Employee,18/6/2022,300000,Transport
5966,Singapore Technologies Engineering Ltd,Technical Writer,Employee,14/12/2007,112716,Manufacturing
5967,Calyon Bank,Financial Accounting Manager,Employee,22/10/2022,153264,Banking and Finance
5968,Arc Marine Pte Ltd,Equipment Inspector,Employee,23/8/2007,82752,Marine
5969,BreadTalk Group Limited,Senior Quality Assurance Manager,Employee,2/7/2022,111720,Food and Beverages
5970,Econ Healthcare Group,Systems analyst,Employee,28/8/2007,85176,HealthCare
5971,Association of Singapore Marine Industries,Insurance Officer,Employee,9/7/2022,116040,Marine
5972,Systems on Silicon Manufacturing Co Pte Ltd,Board of Chairman,Employee,29/12/2007,392556,Manufacturing
5973,SIA Engineering Company Limited,Legal Representative,Employee,9/11/2022,260004,Manufacturing
5974,Thakral Corporation Ltd,Chemical Engineering Technician,Employee,8/1/2008,67344,Diversified
5975,Comfort Transportation,Supervisor,Employee,24/1/2008,64476,Transport
5976,Ootoya Asia Pacific Pte Ltd,Company Director,Employee,28/11/2022,217200,Food and Beverages
5977,Clouet Trading Pte Ltd,Customer Service Manager,Employee,4/2/2008,81120,Food and Beverages
5978,Financial Perspectives Pte Ltd,Director,Employee,4/12/2022,97140,Education
5979,Pacnet,Social Media Analyst,Employee,16/2/2008,150444,Communications
5980,Singapore Technologies Engineering Ltd,Legal Consultant,Employee,16/10/2007,96612,Manufacturing
5981,Sumitomo Mitsui Banking Corporation,Finance Manager,Employee,11/12/2022,62160,Banking and Finance
5982,Creative Technology,Senior IT Specialist,Employee,17/10/2007,129480,Electronics
5983,Clouet Trading Pte Ltd,Human Resource Manager,Employee,30/10/2007,65520,Food and Beverages
5984,Tuas Power Ltd,Public Relations,Employee,10/3/2008,61152,Energy and Utility
5985,Acacia Design Consultants Pte Ltd,Warehouse Manager,Employee,13/2/2009,86616,Design
5986,SBS Transit Limited,Web Development & Analyst,Employee,14/11/2023,110700,Transport
5987,Critica,Board of Chairman,Employee,28/2/2009,340956,Design
5988,American Express Bank Limited,Director,Employee,2/12/2007,99984,Banking and Finance
5989,Ootoya Asia Pacific Pte Ltd,Sales Executive,Employee,5/12/2007,62520,Food and Beverages
5990,Singapore Police Force,Security Manager,Employee,24/8/2022,112716,Government
5991,Tropical Aeroponics Pte Ltd,Sales Specialist,Employee,6/3/2009,89400,Agribusiness
5992,Clouet Trading Pte Ltd,Customer Service Manager,Employee,30/11/2023,85176,Food and Beverages
5993,Singapore Civil Defence Force,Logistics Manager,Employee,9/3/2009,72000,Government
5994,Association of Singapore Marine Industries,Board of Chairman,Employee,23/3/2009,392556,Marine
5995,Singapore Expats,Finance Manager,Employee,16/9/2022,78612,Property
5996,City Developments Limited,Telecommunications Engineer,Employee,8/4/2009,63624,Property
5997,InVue Security Products,Director,Employee,26/9/2022,260004,Security
5998,Medical Technology,Senior Physician,Employee,29/12/2023,165672,HealthCare
5999,Bank of East Asia Limited,Senior Legal Advisor,Employee,14/1/2008,129336,Banking and Finance
6000,YHI International Limited,Supply & Distribution Manager,Employee,27/5/2002,82860,Manufacturing
6001,Jetstar Asia Airways,Service Crew,Employee,23/10/2006,28371,Transport
6002,Singapore Airport Terminal Services Limited,Service Crew,Employee,20/11/2010,27992,Transport
6003,Temasek Holdings,Cleaner,Employee,22/11/2007,28178,Investment
6004,Bank of Tokyo-Mitsubishi Limited,Cleaner,Employee,22/10/2004,24672,Banking and Finance
6005,Singapore Airlines Limited,Service Crew,Employee,25/10/2004,22455,Transport
6006,Changi International Airport Services Pte Ltd,Service Crew,Employee,23/10/2012,20524,Transport
6007,Singapore Civil Defence Force,Cleaner,Employee,27/11/2012,25868,Government
6008,Pacnet,Clerk,Employee,19/11/2007,24933,Communications
6009,NTUC FairPrice Co-Operative Ltd,Service Crew,Employee,24/10/2007,25905,Retail
6010,Singapore Expats,Cleaner,Employee,28/10/2012,23535,Property
6011,SembCorp Industries Limited,Cleaner,Employee,21/11/2009,21549,Diversified
6012,Koufu Pte Ltd,Cleaner,Employee,20/11/2006,26643,Food and Beverages
6013,Aetos Security Management Pte Ltd,Auxiliary Officer,Employee,19/11/2009,28645,Security
6014,Temasek Holdings,Cleaner,Employee,25/10/2007,22347,Investment
6015,K Box KTV Management Pte Ltd,Cleaner,Employee,23/11/2006,22462,Entertainment
6016,SilkAir,Service Crew,Employee,22/10/2003,26540,Transport
6017,SilkAir,Cleaner,Employee,20/10/2008,23024,Transport
6018,SMRT Corporation,Cleaner,Employee,21/11/2004,20909,Transport
6019,Medical Technology,Cleaner,Employee,27/11/2013,25470,HealthCare
6020,InVue Security Products,Auxiliary Officer,Employee,27/11/2010,28499,Security
6021,SilkAir,Cleaner,Employee,29/10/2011,22755,Transport
6022,Oversea Chinese Banking Corporation,Cleaner,Employee,22/10/2011,24072,Banking and Finance
6023,StarHub Limited,Clerk,Employee,21/11/2013,27882,Communications
6024,Singapore Press Holdings,Cleaner,Employee,24/10/2003,27013,Media
6025,Osim International Limited,Cleaner,Employee,28/10/2010,24671,HealthCare
6026,Bloomsbury Knowledge (Singapore) Pte Ltd,Cleaner,Employee,18/11/2011,24700,Education
6027,StarHub Limited,Cleaner,Employee,21/11/2011,23858,Communications
6028,Bee Cheng Hiang,Cleaner,Employee,24/11/2007,22620,Food and Beverages
6029,Aspial Corporation Ltd,Cleaner,Employee,28/11/2003,26934,Retail
6030,Aspial Corporation Ltd,Cleaner,Employee,19/10/2008,28990,Retail
6031,PSA International Pte Ltd,Cleaner,Employee,29/10/2003,27921,Investment
6032,SilkAir,Cleaner,Employee,28/11/2013,22785,Transport
6033,Singapore Telecommunications Limited,Cleaner,Employee,21/10/2006,21686,Communications
6034,Raffles Medical,Cleaner,Employee,27/10/2011,27114,HealthCare
6035,The Fullerton Hotel,Cleaner,Employee,22/11/2008,23456,Hospitality
6036,Creative Technology,Cleaner,Employee,23/11/2009,29451,Electronics
6037,Critica,Cleaner,Employee,25/10/2012,22268,Design
6038,SingTel Limited,Cleaner,Employee,27/10/2005,22518,Communications
6039,Dizyatec Solutions Pte Ltd,Cleaner,Employee,29/10/2013,27469,Information Technology
6040,SMRT Corporation,Service Crew,Employee,27/10/2009,23616,Transport
6041,SIA Engineering Company Limited,Cleaner,Employee,28/10/2006,26941,Manufacturing
6042,Jetstar Asia Airways,Service Crew,Employee,25/10/2005,22197,Transport
6043,PowerSeraya Ltd,Cleaner,Employee,28/11/2010,23427,Energy and Utility
6044,Singapore Airlines Cargo,Service Crew,Employee,26/10/2003,26433,Transport
6045,Serai Makan Place,Cleaner,Employee,24/11/2007,28900,Food and Beverages
6046,Thakral Corporation Ltd,Cleaner,Employee,25/10/2004,24909,Diversified
6047,Temasek Holdings,Cleaner,Employee,28/10/2011,22621,Investment
6048,Wing Tai Holdings Limited,Cleaner,Employee,26/10/2007,20645,Property
6049,NTUC FairPrice Co-Operative Ltd,Service Crew,Employee,19/11/2009,23674,Retail
6050,Changi International Airport Services Pte Ltd,Service Crew,Employee,20/11/2012,25377,Transport
6051,Futurebooks Pte Ltd,Cleaner,Employee,29/10/2004,28656,Accounting
6052,Singapore Technologies Engineering Ltd,Cleaner,Employee,19/10/2007,21414,Manufacturing
6053,Singapore Expats,Cleaner,Employee,29/10/2005,22509,Property
6054,Serai Makan Place,Cleaner,Employee,24/10/2003,22777,Food and Beverages
6055,Osim International Limited,Cleaner,Employee,23/11/2013,25278,HealthCare
6056,Vadaro Pte Ltd,Cleaner,Employee,23/10/2008,28071,Information Technology
6057,Capital Dynamics (S) Pte Ltd,Cleaner,Employee,27/11/2012,22433,Consulting
6058,A.P.Moller Singapore Pte Ltd,Cleaner,Employee,23/10/2011,23528,Transport
6059,Core Solution Pte Ltd,Cleaner,Employee,21/11/2005,21333,Information Technology
6060,MHC Asia Group Pte Ltd,Cleaner,Employee,23/11/2010,21552,HealthCare
6061,Critica,Cleaner,Employee,27/10/2006,25551,Design
6062,JTC Corporation,Cleaner,Employee,28/11/2013,29310,Government
6063,Talent Logic Pte Ltd,Cleaner,Employee,23/11/2004,29886,Electronics
6064,SolarGy Pte Ltd,Cleaner,Employee,27/11/2008,22625,Energy and Utility
6065,JTC Corporation,Cleaner,Employee,20/11/2007,26732,Government
6066,Vivid Snaps LLP,Service Crew,Employee,20/10/2011,21117,Service
6067,Acacia Design Consultants Pte Ltd,Cleaner,Employee,21/10/2008,25835,Design
6068,SembCorp Industries Limited,Cleaner,Employee,23/10/2007,27691,Diversified
6069,Vadaro Pte Ltd,Cleaner,Employee,18/11/2009,29330,Information Technology
6070,Acacia Design Consultants Pte Ltd,Cleaner,Employee,23/10/2006,24246,Design
6071,Capital Dynamics (S) Pte Ltd,Recruitment Consultant,Employee,24/5/2016,38400,Consulting
6072,Temasek Holdings,HR Assistant Manager,Employee,14/5/2013,38757,Investment
6073,SingTel Limited,Sales Executive,Employee,20/6/2013,49000,Communications
6074,NTUC FairPrice Co-Operative Ltd,Manager / Senior Executive (Inventory Management),Employee,15/2/2018,50370,Retail
6075,K Box KTV Management Pte Ltd,Admin Assistant,Employee,26/2/2018,20400,Entertainment
6076,Raffles Medical,Admin Assistant,Employee,30/8/2018,30000,Healthcare
6077,StarHub Limited,Sales executive,Employee,25/2/2016,72259,Communications
6078,Koufu Pte Ltd,Service Crew,Employee,13/5/2016,204372,Food and Beverages
6079,JTC Corporation,Admin Assistant,Employee,15/9/2016,24000,Government
6080,Mount Alvernia Hospital,Pharmacist,Employee,25/4/2014,90000,Healthcare
6081,Ministry of Manpower,HR cum  Admin Manager,Employee,28/5/2018,21000,Government
6082,Temasek Holdings,Assistant HR Operations Manager,Employee,20/3/2016,25000,Government
6083,The Fullerton Hotel,Sales Crew,Employee,25/6/2016,28000,Hospitality
6084,Jetstar Asia Airways,Service Crew,Employee,10/5/2016,21800,Transport
6085,SilkAir,Service Crew,Employee,25/6/2016,22600,Transport
6086,BreadTalk Group Limited,Service Crew,Employee,28/7/2016,25000,Food and Beverages
6087,SilkAir,Driver,Employee,9/11/2004,47000,Transport
6088,Critica,Admin Assistant,Employee,29/1/2011,46360,Design
6089,Changi International Airport Services Pte Ltd,Quality Assurance Officer,Employee,24/11/2007,74000,Transport
6090,Jurong Port Pte Ltd,Quality Assurance Officer,Employee,15/2/2010,76000,Transport
6091,CapitaLand Limited,Marketing Officer,Employee,13/9/2009,74000,Property
6092,NTUC FairPrice Co-Operative Ltd,Inventory Inspector,Employee,22/5/2012,74120,Retail
6093,Critica,Chief Executive Officer,Employee,9/4/2014,151000,Design
6094,Keppel Corporation Limited,Senior Technician,Employee,7/7/2001,55040,Diversified
6095,Seagate Technology,Chief Executive Officer,Employee,26/1/2010,222000,Data Storage
6096,Financial Perspectives Pte Ltd,Telesales Executive,Employee,5/9/2015,50000,Education
6097,Singapore Expats,Property Agent,Employee,4/3/2011,60000,Property
6098,Sumitomo Mitsui Banking Corporation,Manager,Employee,21/9/2015,44100,Banking and Finance
6099,Bloomsbury Knowledge (Singapore) Pte Ltd,Human Resource Manager,Employee,20/4/2004,103200,Education
6100,Dizyatec Solutions Pte Ltd,Applications Specialist,Employee,12/11/2011,60010,Information Technology
6101,Pacific Century Regional Developments Limited,Human Resource Manager,Employee,4/8/2011,54000,Communications
6102,Temasek Holdings,Senior IT Analyst,Employee,2/9/2017,82000,Investment
6103,StarHub Limited,Senior Financial Advisor,Employee,10/8/2014,77800,Communications
6104,Dizyatec Solutions Pte Ltd,Software Development Engineer,Employee,23/2/2017,51000,Information Technology
6105,Changi International Airport Services Pte Ltd,Flight Attendant,Employee,10/8/2009,77500,Transport
6106,YHI International Limited,Operations Manager,Employee,10/11/2005,51500,Manufacturing
6107,UCO Bank,Senior Legal Advisor,Employee,1/10/2006,108720,Banking and Finance
6108,Futurebooks Pte Ltd,Admin Assistant,Employee,1/7/2006,46360,Accounting
6109,Singapore Airlines Limited,Quality Assurance Officer,Employee,28/10/2008,75010,Transport
6110,Bytech Asia Pacific Pte Ltd,General Manager,Employee,16/11/2003,198000,Information Technology
6111,Aspial Corporation Ltd,Supervisor,Employee,18/4/2015,49000,Retail
6112,Singapore Expats,It Specialist,Employee,22/4/2001,77000,Property
6113,Global Maritime Consultancy Pte Ltd,Equipment Inspector,Employee,10/2/2009,76040,Marine
6114,Core Solution Pte Ltd,Senior IT Security Manager,Employee,20/11/2004,88800,Information Technology
6115,NTUC FairPrice Co-Operative Ltd,Inventory Inspector,Employee,11/2/2017,55100,Retail
6116,Aetos Security Management Pte Ltd,Communications Officer,Employee,16/9/2003,55100,Security
6117,Certis CISCO Security Pte Ltd,Communications Officer,Employee,29/4/2008,51000,Security
6118,JAC Recruitment Pte Ltd,Sales Manager,Employee,14/5/2002,54000,Electronics
6119,Core Solution Pte Ltd,Senior Data Analyst,Employee,22/9/2006,83000,Information Technology
6120,Bee Cheng Hiang,Chief Executive Officer,Employee,8/6/2006,250900,Food and Beverages
6121,Sumitomo Mitsui Banking Corporation,Securities Manager,Employee,19/5/2007,80000,Banking and Finance
6122,Jetstar Asia Airways,Team Leader,Employee,3/1/2011,73500,Transport
6123,SBS Transit Limited,Driver,Employee,11/3/2018,42000,Transport
6124,Certis CISCO Security Pte Ltd,Security Guard,Employee,25/4/2010,42000,Security
6125,Singapore Telecommunications Limited,Public Affairs Manager,Employee,10/6/2001,59000,Communications
6126,RSM International,Audit Assistant,Employee,1/5/2006,91000,Accounting
6127,Changi General Hospital,Secretary,Employee,1/12/2011,54000,HealthCare
6128,SMRT Corporation,General Manager,Employee,7/5/2015,74000,Transport
6129,CapitaLand Limited,Telecommunications Engineer,Employee,23/1/2012,74000,Property
6130,SMRT Corporation,Technician,Employee,1/9/2016,42000,Transport
6131,SingTel Limited,Public Affairs Manager,Employee,28/7/2009,54000,Communications
6132,Singapore Airport Terminal Services Limited,Quality Assurance Manager,Employee,26/4/2001,83000,Transport
6133,MediaCorp Private Limited,Chief Executive Officer,Employee,21/7/2010,237000,Media
6134,Aurigin Technology,Web Developer,Employee,2/6/2018,30301,Electronics
6135,Popular Holdings,IT Support Specialist,Employee,2/8/2002,53000,Retail
6136,Critica,Applications Programmer,Employee,9/2/2016,84400,Design
6137,Bangkok Bank Public Company Limited,Senior Legal Advisor,Employee,23/5/2010,108720,Banking and Finance
6138,M.SaaS Solutions Pte Ltd,Network Engineer,Employee,21/1/2006,48000,Information Technology
6139,Singapore Airport Terminal Services Limited,Technician,Employee,26/12/2014,74000,Transport
6140,CapitaLand Limited,Finance Manager,Employee,10/8/2017,76100,Property
6141,Vadaro Pte Ltd,Senior IT Security Manager,Employee,22/1/2007,91000,Information Technology
6142,Certis CISCO Security Pte Ltd,Customer Service Officer,Employee,19/12/2014,44600,Security
6143,CapitaLand Limited,Senior Quality Inspector,Employee,29/1/2015,80600,Property
6144,Keppel Corporation Limited,Chief Executive Officer,Employee,4/4/2018,202000,Diversified
6145,SilkAir,Secretary,Employee,17/3/2012,59100,Transport
6146,SMRT Corporation,Manager,Employee,3/9/2005,80640,Transport
6147,Neptune Orient Lines Limited,Supervisor,Employee,11/8/2010,78000,Transport
6148,SMRT Corporation,General Manager,Employee,30/6/2005,80880,Transport
6149,Aurigin Technology,Finance Manager,Employee,24/4/2016,95000,Electronics
6150,Clouet Trading Pte Ltd,Chief Executive Officer,Employee,14/7/2003,251240,Food and Beverages
6151,City Developments Limited,It Specialist,Employee,14/2/2012,58100,Property
6152,AIBI International,Clerk,Employee,9/1/2002,46400,HealthCare
6153,Electronics & Engineering Pte Ltd,Electronics Engineer,Employee,6/8/2007,44160,Diversified
6154,City Developments Limited,Call Centre Manager,Employee,31/8/2008,83000,Property
6155,Temasek Holdings,Human Resource Manager,Employee,30/9/2003,199000,Investment
6156,Sushi-Tei Pte Ltd,Customer Service Manager,Employee,3/8/2015,49560,Food and Beverages
6157,Bangkok Bank Public Company Limited,Manager,Employee,26/9/2002,48600,Banking and Finance
6158,Thakral Corporation Ltd,Production supervisor,Employee,6/4/2009,48680,Diversified
6159,Dizyatec Solutions Pte Ltd,Project Administrator,Employee,24/12/2010,60010,Information Technology
6160,SembCorp Industries Limited,Operations Director,Employee,5/3/2018,52000,Diversified
6161,SMRT Taxis,Taxi Driver,Self-Employed,11/11/2007,81640,Transport
6162,Changi General Hospital,Physical Therapist,Employee,19/8/2016,239000,HealthCare
6163,Creative Technology,Legal Consultant,Employee,7/11/2008,74120,Electronics
6164,MediaCorp Private Limited,Web Design & Analyst,Employee,19/9/2018,195040,Media
6165,Popular Holdings,Chief Executive Officer,Employee,28/3/2010,198200,Retail
6166,Capital Dynamics (S) Pte Ltd,Vice President,Employee,19/5/2017,109000,Consulting
6167,Singapore Police Force,Supply & Distribution Manager,Employee,20/11/2016,74000,Government
6168,Singapore Expats,Telecommunications Engineer,Employee,28/1/2013,52000,Property
6169,Thakral Corporation Ltd,Finance Manager,Employee,26/9/2015,84800,Diversified
6170,Vivid Snaps LLP,Director,Employee,9/12/2016,201480,Service
6171,Seagate Technology,Technician,Employee,27/11/2003,47500,Data Storage
6172,Certis CISCO Security Pte Ltd,Communications Officer,Employee,11/8/2015,51800,Security
6173,Temasek Holdings,Investment Consultant,Employee,26/11/2016,83000,Investment
6174,Certis CISCO Security Pte Ltd,Insurance Officer,Employee,29/11/2008,74000,Security
6175,SBS Transit Limited,Logistics Manager,Employee,14/6/2008,80200,Transport
6176,Acacia Design Consultants Pte Ltd,Admin Assistant,Employee,18/9/2010,46800,Design
6177,Global Maritime Consultancy Pte Ltd,Team Leader,Employee,20/4/2003,51000,Marine
6178,CapitaLand Limited,Call Centre Manager,Employee,4/6/2005,82000,Property
6179,Jetstar Asia Airways,Team Leader,Employee,9/5/2009,79000,Transport
6180,Pacnet,Programme Manager,Employee,1/11/2008,60000,Communications
6181,AIBI International,Data Analyst,Employee,4/6/2008,57000,HealthCare
6182,SIA Engineering Company Limited,Head of Logistics,Employee,1/6/2010,205300,Manufacturing
6183,Temasek Holdings,Economist,Employee,29/10/2007,80000,Investment
6184,Association of Singapore Marine Industries,Procurement Manager,Employee,19/7/2002,109000,Marine
6185,Jetstar Asia Airways,Team Leader,Employee,17/9/2007,73000,Transport
6186,Capital Dynamics (S) Pte Ltd,Chairman,Employee,3/9/2013,205000,Consulting
6187,Popular Holdings,Security Officer,Employee,24/10/2002,59000,Retail
6188,Singapore Expats,Legal Associate,Employee,2/2/2004,83000,Property
6189,Pan-Asia Investment Group Holding Co Inc,Investment Director,Employee,9/9/2003,169000,Investment
6190,SPH MediaWorks Limited,Human Resource Manager,Employee,30/5/2005,109000,Media
6191,K Box KTV Management Pte Ltd,Receptionist,Employee,12/8/2014,49000,Entertainment
6192,UCO Bank,Legal Officer,Employee,24/9/2014,89000,Banking and Finance
6193,Temasek Holdings,Investment Consultant,Employee,15/11/2008,73000,Investment
6194,Flextronics,Manager,Employee,23/2/2018,29630,Manufacturing
6195,StarHub Limited,Team Leader,Employee,26/1/2012,46000,Communications
6196,SBS Transit Limited,Manager,Employee,10/7/2011,82000,Transport
6197,Temasek Holdings,Investment Consultant,Employee,30/8/2006,85000,Investment
6198,SBS Transit Limited,Driver,Employee,23/12/2013,45640,Transport
6199,Dizyatec Solutions Pte Ltd,Network Engineer,Employee,17/7/2004,50000,Information Technology
6200,Medical Technology,Doctor,Employee,18/8/2011,79500,HealthCare
6201,SembCorp Industries Limited,Production Manager,Employee,7/11/2002,50000,Diversified
6202,Aspial Corporation Ltd,Technician,Employee,11/10/2007,48000,Retail
6203,Pacific Century Regional Developments Limited,Operations Manager,Employee,11/3/2004,50000,Communications
6204,NTUC FairPrice Co-Operative Ltd,Board of Chairman,Employee,22/7/2007,201500,Retail
6205,Critica,Insurance Service Manager,Employee,13/11/2004,109000,Design
6206,SembCorp Industries Limited,Information Technology Project Manager,Employee,12/12/2005,152000,Diversified
6207,Aetos Security Management Pte Ltd,Protection Officer,Employee,18/1/2003,47000,Security
6208,Medical Technology,Dental Assistant,Employee,2/2/2005,42000,HealthCare
6209,Aurigin Technology,Customer Service Executive,Employee,13/10/2004,51500,Electronics
6210,Temasek Holdings,Database Administrator,Employee,10/10/2018,52000,Investment
6211,K Box KTV Management Pte Ltd,Sales Executive,Employee,9/1/2005,60000,Entertainment
6212,AIBI International,Public Relations Manager,Employee,22/10/2018,53000,HealthCare
6213,Acacia Design Consultants Pte Ltd,Secretary,Employee,31/10/2018,52000,Design
6214,Dizyatec Solutions Pte Ltd,Sales Executive,Employee,12/9/2007,201000,Information Technology
6215,MRN Infotech Pte Ltd,Supervisor,Employee,5/9/2006,44160,Information Technology
6216,Changi International Airport Services Pte Ltd,Admin Assistant,Employee,24/2/2010,42000,Transport
6217,City Developments Limited,Marketing Officer,Employee,29/7/2004,77000,Property
6218,Vadaro Pte Ltd,Senior Data Analyst,Employee,5/9/2003,82000,Information Technology
6219,Temasek Holdings,Senior IT Analyst,Employee,8/11/2012,78000,Investment
6220,City Developments Limited,Property Agent,Employee,1/3/2003,51000,Property
6221,Sumitomo Mitsui Banking Corporation,Banker,Employee,28/7/2017,97100,Banking and Finance
6222,Clouet Trading Pte Ltd,Cashier,Employee,24/5/2011,37320,Food and Beverages
6223,Clouet Trading Pte Ltd,Quality Assurance Manager,Employee,11/6/2011,88800,Food and Beverages
6224,Bytech Asia Pacific Pte Ltd,Project Leader,Employee,29/1/2002,48960,Information Technology
6225,Pacnet,Programme Manager,Employee,25/11/2010,98000,Communications
6226,Hyflux Limited,Infrastructure Architect & Engineer,Employee,14/6/2016,80500,Manufacturing
6227,City Developments Limited,Customer Service Officer,Employee,13/2/2007,40000,Property
6228,Temasek Holdings,Senior Technician,Employee,1/3/2003,69000,Investment
6229,AcuMed Medical Pte Ltd,Biomedical Engineer,Employee,18/3/2005,178000,HealthCare
6230,CapitaLand Limited,Sales Executive,Employee,30/9/2012,48000,Property
6231,K Box KTV Management Pte Ltd,Receptionist,Employee,4/7/2010,44000,Entertainment
6232,Dizyatec Solutions Pte Ltd,Admin Assistant,Employee,11/1/2006,42000,Information Technology
6233,Association of Singapore Marine Industries,Team Leader,Employee,14/1/2009,43000,Marine
6234,YHI International Limited,Database Administrator,Employee,6/4/2009,55900,Manufacturing
6235,CapitaLand Limited,Quality Inspector,Employee,20/1/2007,51000,Property
6236,Seagate Technology,Clerk,Employee,3/4/2009,48000,Data Storage
6237,SMRT Corporation,Legal Consultant,Employee,12/3/2007,152000,Transport
6238,Pacific Century Regional Developments Limited,Programme Manager,Employee,18/3/2001,59600,Communications
6239,Popular Holdings,IT Support Specialist,Employee,27/3/2016,72000,Retail
6240,Talent Logic Pte Ltd,Legal Consultant,Employee,27/3/2010,73600,Electronics
6241,Aetos Security Management Pte Ltd,Medic,Employee,26/7/2007,51000,Security
6242,Singapore Telecommunications Limited,Customer Relations Executive,Employee,10/11/2009,52720,Communications
6243,SBS Transit Limited,Senior Corporate Communication Executive,Employee,22/12/2014,265200,Transport
6244,Acacia Design Consultants Pte Ltd,Legal Associate Professional,Employee,12/2/2012,78000,Design
6245,Capital Dynamics (S) Pte Ltd,Senior Economist,Employee,26/3/2009,77000,Consulting
6246,Jurong Port Pte Ltd,Senior Technician,Employee,27/11/2018,80000,Transport
6247,Jurong Port Pte Ltd,Public Relations Officer,Employee,18/1/2009,52000,Transport
6248,CapitaLand Limited,Supervisor,Employee,27/2/2014,74000,Property
6249,Bee Cheng Hiang,Production Supervisor,Employee,2/3/2007,37502,Food and Beverages
6250,Eng Leong Medallic Industries Pte Ltd,Project Manager,Employee,18/12/2018,48000,Manufacturing
6251,Dizyatec Solutions Pte Ltd,Public Relations Manager,Employee,18/9/2005,77000,Information Technology
6252,Global Corporate Advisory Pte Ltd,Admin Assistant,Employee,25/10/2001,48000,Accounting
6253,iTPace Software Pte Ltd,Senior Marketing Manager,Employee,22/2/2002,56000,Information Technology
6254,Singapore Expats,Legal Associate,Employee,20/12/2007,81300,Property
6255,SBS Transit Limited,Manager,Employee,9/2/2007,59800,Transport
6256,Chartered Semiconductor Manufacturing,Senior IT Specialist,Employee,20/10/2005,65000,Manufacturing
6257,Keppel Corporation Limited,Quality Assurance Specialist,Employee,19/6/2002,67850,Diversified
6258,InVue Security Products,IT Specialist,Employee,28/3/2007,143200,Security
6259,SIA Engineering Company Limited,IT Specialist,Employee,9/9/2006,43680,Manufacturing
6260,Jetstar Asia Airways,Technician,Employee,13/8/2011,48000,Transport
6261,Critica,Supply & Distribution Manager,Employee,18/10/2017,78000,Design
6262,Wing Tai Holdings Limited,Call Centre Manager,Employee,21/5/2003,83000,Property
6263,Core Solution Pte Ltd,System Programmer,Employee,1/3/2008,70000,Information Technology
6264,Wing Tai Holdings Limited,Telecommunications Engineer,Employee,7/3/2009,52000,Property
6265,CapitaLand Limited,Property Agent,Employee,2/2/2018,71000,Property
6266,Critica,Warehouse Manager,Employee,6/12/2018,73450,Design
6267,InVue Security Products,Communications Officer,Employee,27/2/2015,52720,Security
6268,Wing Tai Holdings Limited,Property Agent,Employee,25/1/2008,83000,Property
6269,Vadaro Pte Ltd,Software Engineer,Employee,22/6/2001,76000,Information Technology
6270,AVD Electronics Marketing Pte Ltd,Financial Manager,Employee,27/3/2003,152000,Electronics
6271,SingTel Limited,Manager,Employee,29/10/2013,42000,Communications
6272,Global Maritime Consultancy Pte Ltd,Insurance Officer,Employee,23/9/2006,104400,Marine
6273,Jetstar Asia Airways,Assistant Manager,Employee,30/7/2010,56000,Transport
6274,Wing Tai Holdings Limited,Senior Quality Inspector,Employee,11/6/2009,97200,Property
6275,Singapore Expats,Designer,Employee,17/2/2003,49000,Property
6276,Temasek Holdings,Senior IT Analyst,Employee,28/3/2008,89000,Investment
6277,Bloomsbury Knowledge (Singapore) Pte Ltd,Deputy Director,Employee,25/6/2017,152000,Education
6278,City Developments Limited,Quality Inspector,Employee,17/7/2018,77000,Property
6279,Wing Tai Holdings Limited,Finance Manager,Employee,17/12/2003,79160,Property
6280,Flextronics,Sales & Marketing Manager,Employee,18/2/2013,79532,Manufacturing
6281,Pacnet,Solutions Manager,Employee,24/4/2001,70000,Communications
6282,Singapore Telecommunications Limited,Sales Specialist,Employee,12/7/2009,60000,Communications
6283,Creative Technology,Web Developer,Employee,22/10/2011,48000,Electronics
6284,Aetos Security Management Pte Ltd,Auxiliary Officer,Employee,8/10/2013,42000,Security
6285,StarHub Limited,Operations Executive,Employee,4/4/2006,197000,Communications
6286,Singapore Telecommunications Limited,Legal Advisor,Employee,26/12/2009,54000,Communications
6287,The Fullerton Hotel,Technician,Employee,22/2/2018,60000,Hospitality
6288,JAC Recruitment Pte Ltd,Board of Chairman,Employee,30/1/2010,252000,Electronics
6289,Association of Singapore Marine Industries,Team Leader,Employee,22/1/2011,46400,Marine
6290,Singapore Expats,Administrative Manager,Employee,10/12/2005,83000,Property
6291,Singapore Post Limited,IT Specialist,Employee,9/1/2018,76000,Logistics
6292,Thakral Corporation Ltd,Industrial Safety Engineer,Employee,4/9/2002,73560,Diversified
6293,Temasek Holdings,Senior Economist,Employee,30/1/2017,202000,Investment
6294,SilkAir,Quality Assurance Officer,Employee,14/7/2018,59000,Transport
